OBJECTID,MapUnitPK,ReferenceIDcode,MapUnitLabel,MapUnitName,ArcJoinKey,DataSources_ID,Description
6778,15504,WalkGW1989,Qlb,Late basalt and basaltic andesite,WalkGW1989Qlb,314,
6779,15505,WalkGW1989,Qb,Basalt and basaltic andesite,WalkGW1989Qb,314,
6780,15506,WalkGW1989,QTba,Basalt and andesite,WalkGW1989QTba,314,
6781,15507,WalkGW1989,Tb,Ridge-capping basalt and basaltic andesite,WalkGW1989Tb,314,
6782,15508,WalkGW1989,Tcw,Wanapum Basalt,WalkGW1989Tcw,314,
6783,15509,WalkGW1989,Tcg,Grande Ronde Basalt,WalkGW1989Tcg,314,
6784,15510,WalkGW1989,Tba,Andesitic and basaltic rocks,WalkGW1989Tba,314,
6785,15511,WalkGW1989,Tcs,Continental sedimentary rocks,WalkGW1989Tcs,314,
6786,15512,WalkGW1989,Tfc,"Flows and clastic rocks, undivided",WalkGW1989Tfc,314,
6787,15513,WalkGW1989,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",WalkGW1989Tu,314,
6788,15514,WalkGW1989,Tus,Clastic sedimentary rocks,WalkGW1989Tus,314,
6789,15515,WalkGW1989,Tub,Basalt and basaltic andesite flows and flow breccias,WalkGW1989Tub,314,
6790,15516,WalkGW1989,Tut,Welded to nonwelded ash-flow tuff,WalkGW1989Tut,314,
6791,15517,WalkGW1989,Tsm,Marine sedimentary deposits,WalkGW1989Tsm,314,
6792,15518,WalkGW1989,Tf,"Fisher Formation, undivided",WalkGW1989Tf,314,
6793,15519,WalkGW1989,Tfb,Basaltic flows,WalkGW1989Tfb,314,
6794,15520,WalkGW1989,Te,Eugene Formation,WalkGW1989Te,314,
6795,15521,WalkGW1989,Tib,Intrusive basalt and andesite intrusions,WalkGW1989Tib,314,
6796,15522,WalkGW1989,Tdg,Diorite and gabbro,WalkGW1989Tdg,314,
6797,15523,WalkGW1989,Tgr,Granitic intrusions,WalkGW1989Tgr,314,
6798,15524,WalkGW1989,Tim,Mafic intrusive rocks,WalkGW1989Tim,314,
6799,15525,WalkGW1989,Tmr,Mixed rocks,WalkGW1989Tmr,314,
6800,15526,WalkGW1989,Tmv,Mafic vent complexes,WalkGW1989Tmv,314,
6801,15527,WalkGW1989,Tsv,Silicic vent complexes,WalkGW1989Tsv,314,
6802,15528,WalkGW1989,Tis,Silicic intrusive rocks,WalkGW1989Tis,314,
6803,15529,WalkGW1989,Ti,Mafic intrusions,WalkGW1989Ti,314,
6804,15530,WalkGW1989,Tia,Alkalic intrusive rocks,WalkGW1989Tia,314,
6805,15531,VokeHE1951,Qal,Alluvium,VokeHE1951Qal,302,
6806,15532,VokeHE1951,Ttu,Plant-bearing tuffs,VokeHE1951Ttu,302,
6807,15533,VokeHE1951,Te,Eugene Formation,VokeHE1951Te,302,
6808,15534,VokeHE1951,Tf,Fisher Formation,VokeHE1951Tf,302,
6809,15535,VokeHE1951,Ts,Spencer Formation,VokeHE1951Ts,302,
6810,15536,VokeHE1951,Tty,Tyee Formation,VokeHE1951Tty,302,
6811,15537,VokeHE1951,Tcv,Igneous complex,VokeHE1951Tcv,302,
6812,15538,VokeHE1951,Tb,Basalt flows,VokeHE1951Tb,302,
6813,15539,VokeHE1951,Ti,Intrusive rocks,VokeHE1951Ti,302,
6814,15540,SherDR1991,Ql,Lacustrine deposits,SherDR1991Ql,256,
6815,15541,SherDR1991,Qys,Younger sedimentary deposits,SherDR1991Qys,256,
6816,15542,SherDR1991,Qal,Alluvium,SherDR1991Qal,256,
6817,15543,SherDR1991,Qls,Landslide debris,SherDR1991Qls,256,
6818,15544,SherDR1991,Qgd,"Glaciogenic deposits, drift",SherDR1991Qgd,256,
6819,15545,SherDR1991,Qgo,"Glaciogenic deposits, outwash",SherDR1991Qgo,256,
6820,15546,SherDR1991,QTos,"Glaciogenic deposits, older sedimentary deposits",SherDR1991QTos,256,
6821,15547,SherDR1991,Qaf,Ash-flow deposits,SherDR1991Qaf,256,
6822,15548,SherDR1991,Qpf,Pumice-fall deposits,SherDR1991Qpf,256,
6823,15549,SherDR1991,Qdm,Dacite and Rhyodacite of Ancestral Mount Mazama,SherDR1991Qdm,256,
6824,15550,SherDR1991,Qyba,Younger basaltic andesite,SherDR1991Qyba,256,
6825,15551,SherDR1991,Qyb,Younger basalt,SherDR1991Qyb,256,
6826,15552,SherDR1991,Qya,Younger andesite,SherDR1991Qya,256,
6827,15553,SherDR1991,Qoba,Older basaltic andesite,SherDR1991Qoba,256,
6828,15554,SherDR1991,Qob,Older basalt,SherDR1991Qob,256,
6829,15555,SherDR1991,Qoa,Older andesite,SherDR1991Qoa,256,
6830,15556,SherDR1991,Qbt,Basalt of Toketee,SherDR1991Qbt,256,
6831,15557,SherDR1991,QTb,Basalt,SherDR1991QTb,256,
6832,15558,SherDR1991,QTba,Basaltic andesite,SherDR1991QTba,256,
6833,15559,SherDR1991,QTa,Andesite,SherDR1991QTa,256,
6834,15560,SherDR1991,QTd,Dacite,SherDR1991QTd,256,
6835,15561,SherDR1991,QTt,Tuff and tuff breccia,SherDR1991QTt,256,
6836,15562,SherDR1991,QTbh,Basalt of High Prairie,SherDR1991QTbh,256,
6837,15563,SherDR1991,Trb,Ridge-capping basalt,SherDR1991Trb,256,
6838,15564,SherDR1991,Twb,Basalt,SherDR1991Twb,256,
6839,15565,SherDR1991,Twa,Andesite,SherDR1991Twa,256,
6840,15566,SherDR1991,Twd,Dacite,SherDR1991Twd,256,
6841,15567,SherDR1991,Twt,Tuffaceous volcaniclastic rocks,SherDR1991Twt,256,
6842,15568,SherDR1991,Tlb,"Little Butte Volcanics, basalt",SherDR1991Tlb,256,
6843,15569,SherDR1991,Tla,"Little Butte Volcanics, andesite",SherDR1991Tla,256,
6844,15570,SherDR1991,Tld,"Little Butte Volcanics, dacite",SherDR1991Tld,256,
6845,15571,SherDR1991,Tlt,"Little Butte Volcanics, tuffaceous volcaniclastic rocks",SherDR1991Tlt,256,
6846,15572,SherDR1991,Tlp,"Little Butte Volcanics, pyroclastic flows",SherDR1991Tlp,256,
6847,15573,SherDR1991,QTmv,Mafic vent deposits,SherDR1991QTmv,256,
6848,15574,SherDR1991,QTi,Intrusive rocks,SherDR1991QTi,256,
6849,15575,SherDR1991,Tmv,Mafic vent deposits,SherDR1991Tmv,256,
6850,15576,SherDR1991,Tmi,Mafic intrusive rocks,SherDR1991Tmi,256,
6851,15577,SherDR1991,Tav,Andesitic vent deposits,SherDR1991Tav,256,
6852,15578,SherDR1991,Tai,Andesitic intrusive rocks,SherDR1991Tai,256,
6853,15580,PrieGR1988,Qal,Alluvium,PrieGR1988Qal,220,
6854,15581,PrieGR1988,Qls,Landslide deposits,PrieGR1988Qls,220,
6855,15582,PrieGR1988,Qc,Colluvium,PrieGR1988Qc,220,
6856,15583,PrieGR1988,Qsb,Slide block,PrieGR1988Qsb,220,
6857,15584,PrieGR1988,Qgf,Glacial and glaciofluvial deposits,PrieGR1988Qgf,220,
6858,15585,PrieGR1988,Qms,Youngest till deposits,PrieGR1988Qms,220,
6859,15586,PrieGR1988,Qgs,Youngest outwash deposits,PrieGR1988Qgs,220,
6860,15587,PrieGR1988,Qmj,Till deposits,PrieGR1988Qmj,220,
6861,15588,PrieGR1988,Qgj,Outwash deposits,PrieGR1988Qgj,220,
6862,15589,PrieGR1988,Qma,Oldest till deposits,PrieGR1988Qma,220,
6863,15590,PrieGR1988,Qbs,Basaltic Andesite of Sims Butte,PrieGR1988Qbs,220,
6864,15591,PrieGR1988,Qbsm,Basaltic lava flows from Scott Mountain,PrieGR1988Qbsm,220,
6865,15592,PrieGR1988,Qbt,Basalt of Two Butte,PrieGR1988Qbt,220,
6866,15593,PrieGR1988,Qba,Basalt and basaltic andesite,PrieGR1988Qba,220,
6867,15594,PrieGR1988,Qbc,Clinopyroxene-phyric lava flows,PrieGR1988Qbc,220,
6868,15595,PrieGR1988,Qp,Basalt of Pothole Creek,PrieGR1988Qp,220,
6869,15596,PrieGR1988,Qbu,Undivided basalt and basaltic andesite lava flows,PrieGR1988Qbu,220,
6870,15597,PrieGR1988,Qf,Basalt of Foley Ridge,PrieGR1988Qf,220,
6871,15598,PrieGR1988,Qb,Basalt,PrieGR1988Qb,220,
6872,15599,PrieGR1988,Qhs,Volcaniclastic Rocks of Horse Creek,PrieGR1988Qhs,220,
6873,15600,PrieGR1988,Qbh,Basalt of Horse Creek,PrieGR1988Qbh,220,
6874,15601,PrieGR1988,Qe,Basaltic Andesite of Eugene Creek,PrieGR1988Qe,220,
6875,15602,PrieGR1988,QTpm,Sedimentary Rocks of Cougar Reservoir,PrieGR1988QTpm,220,
6876,15603,PrieGR1988,QTm,Sedimentary Rocks of Mill Creek,PrieGR1988QTm,220,
6877,15604,PrieGR1988,QTbf,Basalt and Basaltic Andesite of Bear Flat,PrieGR1988QTbf,220,
6878,15605,PrieGR1988,QTr,Basalt of Roney Creek,PrieGR1988QTr,220,
6879,15606,PrieGR1988,QTs,Volcaniclastic rocks,PrieGR1988QTs,220,
6880,15607,PrieGR1988,Tpc,Basalt of Cupola Rock,PrieGR1988Tpc,220,
6881,15608,PrieGR1988,Tpsl,Basalt of Scott Creek,PrieGR1988Tpsl,220,
6882,15609,PrieGR1988,Tpm,Basalt of Mosquito Creek,PrieGR1988Tpm,220,
6883,15610,PrieGR1988,Tlpa,Basaltic andesite and andesite,PrieGR1988Tlpa,220,
6884,15611,PrieGR1988,Tmi,Ignimbrite of Trailbridge Reservoir,PrieGR1988Tmi,220,
6885,15612,PrieGR1988,Tmp3,Olivine basaltic andesite and aphyric basaltic andesite,PrieGR1988Tmp3,220,
6886,15613,PrieGR1988,Tmp2,Porphyritic olivine basalt,PrieGR1988Tmp2,220,
6887,15614,PrieGR1988,Tmpa,Porphyritic two-pyroxene andesite and dacite,PrieGR1988Tmpa,220,
6888,15615,PrieGR1988,Tmp,Basalt of Tipsoo Butte,PrieGR1988Tmp,220,
6889,15616,PrieGR1988,Tmps,Volcaniclastic rocks,PrieGR1988Tmps,220,
6890,15617,PrieGR1988,Tmga,Andesite of Frissell Point,PrieGR1988Tmga,220,
6891,15618,PrieGR1988,Tmcc,Cinder cone deposits,PrieGR1988Tmcc,220,
6892,15619,PrieGR1988,Tmf,Basalt of Frissell Point,PrieGR1988Tmf,220,
6893,15620,PrieGR1988,Tt,Tuff of Tipsoo Butte,PrieGR1988Tt,220,
6894,15621,PrieGR1988,Tml,Basalt of Frissell Creek,PrieGR1988Tml,220,
6895,15622,PrieGR1988,Tcr,Andesite of Castle Rock,PrieGR1988Tcr,220,
6896,15623,PrieGR1988,Tmb,Basaltic Andesite of the East Fork,PrieGR1988Tmb,220,
6897,15624,PrieGR1988,Tmtl,Tuff of Lookout Creek,PrieGR1988Tmtl,220,
6898,15625,PrieGR1988,Tma,Andesite of Walker Creek,PrieGR1988Tma,220,
6899,15626,PrieGR1988,Tmd,Dacite and andesitic to dacitic volcaniclastic rocks,PrieGR1988Tmd,220,
6900,15627,PrieGR1988,Tmh,Hornblende-bearing andesite,PrieGR1988Tmh,220,
6901,15628,PrieGR1988,Tmt,Tuff of Rush Creek,PrieGR1988Tmt,220,
6902,15629,PrieGR1988,Ta,Andesite and dacite of the Blue River,PrieGR1988Ta,220,
6903,15630,PrieGR1988,Ttc,Tuff of Cougar Reservoir,PrieGR1988Ttc,220,
6904,15631,PrieGR1988,Tb,Basalt and Basaltic Andesite of the Blue River,PrieGR1988Tb,220,
6905,15632,PrieGR1988,Tr,Rhyodacite of Cougar Creek,PrieGR1988Tr,220,
6906,15633,PrieGR1988,Tib,Basaltic dikes and plugs,PrieGR1988Tib,220,
6907,15634,PrieGR1988,Tmic,Intrusion of Cougar Reservoir,PrieGR1988Tmic,220,
6908,15635,PrieGR1988,Tia,Andesitic dikes and plugs,PrieGR1988Tia,220,
6909,15636,MadiIP1995,Qaf,Artificial fill,MadiIP1995Qaf,154,
6910,15637,MadiIP1995,Qs,Quaternary sand deposits,MadiIP1995Qs,154,
6911,15638,MadiIP1995,Qal,Quaternary alluvium and estuarine sediments,MadiIP1995Qal,154,
6912,15639,MadiIP1995,Qe,Quaternary estuarine deposits,MadiIP1995Qe,154,
6913,15640,MadiIP1995,Qwr,Whiskey Run marine terrace,MadiIP1995Qwr,154,
6914,15641,MadiIP1995,Qpi,Pioneer marine terrace,MadiIP1995Qpi,154,
6915,15642,MadiIP1995,Qsd,Seven Devils marine terrace,MadiIP1995Qsd,154,
6916,15643,MadiIP1995,Qmc,Metcalf marine terrace,MadiIP1995Qmc,154,
6917,15644,MadiIP1995,Qap,Arago Peak marine terrace,MadiIP1995Qap,154,
6918,15645,MadiIP1995,Tme,Empire Formation,MadiIP1995Tme,154,
6919,15646,MadiIP1995,Tetp,Tunnel Point Sandstone,MadiIP1995Tetp,154,
6920,15647,MadiIP1995,Teb,Bastendorff Shale,MadiIP1995Teb,154,
6921,15648,MadiIP1995,Tecu,"Coaledo Formation, Upper Member",MadiIP1995Tecu,154,
6922,15649,MadiIP1995,Tecm,"Coaledo Formation, Middle Member",MadiIP1995Tecm,154,
6923,15650,MadiIP1995,Tecl,"Coaledo Formation, Lower Member",MadiIP1995Tecl,154,
6924,15651,MadiIP1995,Tes,Beds at Sacchi Beach,MadiIP1995Tes,154,
6925,15652,OrrWN1986b,Qls,Landslide deposits,OrrWN1986bQls,200,
6926,15653,OrrWN1986b,Tsa,Sardine Formation,OrrWN1986bTsa,200,
6927,15654,OrrWN1986b,Tyb,Yakima Basalt Subgroup of the Columbia River Basalt Group,OrrWN1986bTyb,200,
6928,15655,OrrWN1986b,Tm,Molalla Formation,OrrWN1986bTm,200,
6929,15656,OrrWN1986b,Tsmc,"Scotts Mills Formation, Crooked Finger Member",OrrWN1986bTsmc,200,
6930,15657,OrrWN1986b,Tsma,"Scotts Mills Formation, Abiqua Member",OrrWN1986bTsma,200,
6931,15658,OrrWN1986b,Tsmm,"Scotts Mills Formation, Marquam Member",OrrWN1986bTsmm,200,
6932,15659,OrrWN1986b,Tlb,"Scotts Mills Formation, Little Butte Volcanic Rocks, older basalts",OrrWN1986bTlb,200,
6933,15677,YeatRS1996plate2B,Qns,Nonmarine sedimentary deposits,YeatRS1996plate2BQns,348,
6934,15678,YeatRS1996plate2B,Qls,Landslide deposits,YeatRS1996plate2BQls,348,
6935,15680,YeatRS1996plate2B,Qt,High terrace gravels,YeatRS1996plate2BQt,348,
6936,15681,YeatRS1996plate2B,Tms,Marine sedimentary rocks,YeatRS1996plate2BTms,348,
6937,15682,YeatRS1996plate2A,Tn,Nestucca Formation,YeatRS1996plate2ATn,347,
6938,15683,YeatRS1996plate2B,Ts,Spencer Formation,YeatRS1996plate2BTs,348,
6939,15684,YeatRS1996plate2A,Tsu,"Spencer Formation, upper member",YeatRS1996plate2ATsu,347,
6940,15685,YeatRS1996plate2A,Tsl,"Spencer Formation, lower member",YeatRS1996plate2ATsl,347,
6941,15686,YeatRS1996plate2A,Tsv,"Spencer Formation, volcanic rocks",YeatRS1996plate2ATsv,347,
6942,15687,YeatRS1996plate2B,Ty,Yamhill Formation,YeatRS1996plate2BTy,348,
6943,15688,YeatRS1996plate2B,Tyum,"Yamhill Formation, upper mudstone member",YeatRS1996plate2BTyum,348,
6944,15689,YeatRS1996plate2B,Tym,"Yamhill Formation, Miller sand",YeatRS1996plate2BTym,348,
6945,15690,YeatRS1996plate2B,Tylm,"Yamhill Formation, lower mudstone member",YeatRS1996plate2BTylm,348,
6946,15691,YeatRS1996plate2B,Tyv,"Yamhill Formation, volcanic rocks",YeatRS1996plate2BTyv,348,
6947,15692,YeatRS1996plate2B,Tt,Tyee Formation,YeatRS1996plate2BTt,348,
6948,15693,YeatRS1996plate2B,Tsr,Siletz River Volcanics,YeatRS1996plate2BTsr,348,
6949,15694,YeatRS1996plate2B,Tsrk,"Siletz River Volcanics, Kings Valley Siltstone Member",YeatRS1996plate2BTsrk,348,
6950,15695,YeatRS1996plate2B,QTb,Basalt and basaltic andesite,YeatRS1996plate2BQTb,348,
6951,15696,YeatRS1996plate2A,Tfl,Fluvial and lacustrine(?) sedimentary deposits,YeatRS1996plate2ATfl,347,
6952,15697,YeatRS1996plate2B,Tsab,"Sardine Formation, basalt",YeatRS1996plate2BTsab,348,
6953,15698,YeatRS1996plate2B,Tsau,"Sardine Formation, volcanic rocks, undivided",YeatRS1996plate2BTsau,348,
6954,15699,YeatRS1996plate2B,Tsaa,"Sardine Formation, andesite",YeatRS1996plate2BTsaa,348,
6955,15700,YeatRS1996plate2B,Tsat,"Sardine Formation, tuffaceous nonmarine sedimentary rocks",YeatRS1996plate2BTsat,348,
6956,15701,YeatRS1996plate2B,Tc,"Columbia River Basalt Group, undivided",YeatRS1996plate2BTc,348,
6957,15703,YeatRS1996plate2B,Tcwf,"Wanapum Basalt, Frenchman Springs Member",YeatRS1996plate2BTcwf,348,
6958,15704,YeatRS1996plate2B,Tcgr,Grande Ronde Basalt,YeatRS1996plate2BTcgr,348,
6959,15705,YeatRS1996plate2B,Tlb,"Little Butte Volcanics, undivided",YeatRS1996plate2BTlb,348,
6960,15706,YeatRS1996plate2B,Tlbd,"Little Butte Volcanics, dacite and rhyodacite",YeatRS1996plate2BTlbd,348,
6961,15707,YeatRS1996plate2B,Tlbb,"Little Butte Volcanics, basalt and basaltic andesite",YeatRS1996plate2BTlbb,348,
6962,15708,YeatRS1996plate2B,Tlbw,"Little Butte Volcanics, welded to nonewelded ash-flow tuff",YeatRS1996plate2BTlbw,348,
6963,15709,YeatRS1996plate2B,Tsm,Scotts Mills Formation,YeatRS1996plate2BTsm,348,
6964,15710,YeatRS1996plate2B,Tmo,Molalla Formation,YeatRS1996plate2BTmo,348,
6965,15713,YeatRS1996plate2B,Tf,Fisher Formation,YeatRS1996plate2BTf,348,
6966,15714,YeatRS1996plate2B,Tsav,"Sardine Formation, volcanic rocks",YeatRS1996plate2BTsav,348,
6967,15715,YeatRS1996plate2A,Tsc,Scappoose Formation,YeatRS1996plate2ATsc,347,
6968,15716,YeatRS1996plate2A,Tlba,"Little Butte Volcanics, porphyritic andesite",YeatRS1996plate2ATlba,347,
6969,15718,YeatRS1996plate2A,Twh,Basalt of Waverly Heights and associated sedimentary rocks,YeatRS1996plate2ATwh,347,
6970,15719,YeatRS1996plate2B,Ti,"Intrusive rocks, undivided",YeatRS1996plate2BTi,348,
6971,15721,BlacGL1995,Qaf,Artificial fill,BlacGL1995Qaf,26,
6972,15722,BlacGL1995,Qal,Quaternary alluvium and estuarine sediments,BlacGL1995Qal,26,
6973,15723,BlacGL1995,Qls,Landslide deposits,BlacGL1995Qls,26,
6974,15724,BlacGL1995,Qe,Quaternary estuarine deposits,BlacGL1995Qe,26,
6975,15725,BlacGL1995,Qt,Quaternary terrace deposits,BlacGL1995Qt,26,
6976,15726,BlacGL1995,Qmc,Metcalf marine terrace,BlacGL1995Qmc,26,
6977,15727,BlacGL1995,Tecu,Upper Member of the Coaledo Formation,BlacGL1995Tecu,26,
6978,15728,BlacGL1995,Tecm,Middle Member of the Coaledo Formation,BlacGL1995Tecm,26,
6979,15729,BlacGL1995,Tecl,Lower Member of the Coaledo Formation,BlacGL1995Tecl,26,
6980,15730,BlacGL1995,Tett,Tyee Mountain Member of the Tyee Formation,BlacGL1995Tett,26,
6981,15732,BrowDE1980c,Qmt,Moraine terrace deposits,BrowDE1980cQmt,52,
6982,15734,BrowDE1980c,QTv,Pliocene to Pleistocene basalts of the High Cascades,BrowDE1980cQTv,52,
6983,15736,BrowDE1980c,Tmdc,Dacite of Castle Rock,BrowDE1980cTmdc,52,
6984,15738,BrowDE1980c,Tmvd,"Miocene volcanic rocks, basaltic and andesitic dikes",BrowDE1980cTmvd,52,
6985,15739,BrowDE1980c,Tmvi,"Miocene volcanic rocks, intrusive and remnant volcanic plugs",BrowDE1980cTmvi,52,
6986,15741,BrowDE1980d,Qgf,Glaciofluvial deposits,BrowDE1980dQgf,53,
6987,15742,BrowDE1980d,Qls,Landslide deposits,BrowDE1980dQls,53,
6988,15743,BrowDE1980d,QTdh,Basalts of High Prairie,BrowDE1980dQTdh,53,
6989,15744,BrowDE1980d,Tpv,Pliocene volcanic rocks,BrowDE1980dTpv,53,
6990,15745,BrowDE1980d,Tpd,Pliocene dacitic rocks,BrowDE1980dTpd,53,
6991,15746,BrowDE1980d,Tmv,Miocene volcanic rocks,BrowDE1980dTmv,53,
6992,15747,BrowDE1980d,Tmd,Miocene dioritic rocks,BrowDE1980dTmd,53,
6993,15748,BrowDE1980d,Tms,Miocene silcic rocks,BrowDE1980dTms,53,
6994,15749,BrowDE1980d,Tov,Oligocene volcanic rocks,BrowDE1980dTov,53,
6995,15757,NewtVC1980,fs,Fill and spoils,NewtVC1980fs,190,
6996,15758,NewtVC1980,ss,Stable sand,NewtVC1980ss,190,
6997,15759,NewtVC1980,su,Unstable dune sand,NewtVC1980su,190,
6998,15760,NewtVC1980,sdpb,Deflation plain and beach sand,NewtVC1980sdpb,190,
6999,15761,NewtVC1980,tf,Tidal flat,NewtVC1980tf,190,
7000,15762,NewtVC1980,mpt,Marsh and peat,NewtVC1980mpt,190,
7001,15763,NewtVC1980,Qal,Quaternary alluvium,NewtVC1980Qal,190,
7002,15764,NewtVC1980,Qft,Quaternary fluvial terrace deposits,NewtVC1980Qft,190,
7003,15765,NewtVC1980,Qmt,Quaternary marine terrace deposits,NewtVC1980Qmt,190,
7004,15766,NewtVC1980,Tpe,Empire Formation,NewtVC1980Tpe,190,
7005,15767,NewtVC1980,Tms,Miocene sedimentary rock,NewtVC1980Tms,190,
7006,15768,NewtVC1980,Totp,Tunnel Point Formation,NewtVC1980Totp,190,
7007,15769,NewtVC1980,Teob,Bastendorff Formation,NewtVC1980Teob,190,
7008,15770,NewtVC1980,Tecl,"Coaledo Formation, Lower Member",NewtVC1980Tecl,190,
7009,15771,NewtVC1980,Tecm,"Coaledo Formation, Middle Member",NewtVC1980Tecm,190,
7010,15772,NewtVC1980,Tecu,"Coaledo Formation, upper member",NewtVC1980Tecu,190,
7011,15773,NewtVC1980,Tec,Coaledo Formation,NewtVC1980Tec,190,
7012,15774,NewtVC1980,Tesb,Sacchi Beach Beds,NewtVC1980Tesb,190,
7013,15775,NewtVC1980,Tef,Flournoy Formation,NewtVC1980Tef,190,
7014,15776,NewtVC1980,Telg,Lookingglass Formation,NewtVC1980Telg,190,
7015,15777,NewtVC1980,Ter,Roseburg Formation,NewtVC1980Ter,190,
7016,15778,NewtVC1980,Terv,"Roseburg Formation, submarine basalts",NewtVC1980Terv,190,
7017,15779,NewtVC1980,Jop,Otter Point Formation,NewtVC1980Jop,190,
7018,15780,NewtVC1980,Jov,"Otter Point Formation, volcanic rocks",NewtVC1980Jov,190,
7019,15781,NewtVC1980,Js,"Otter Point Formation, blueschist",NewtVC1980Js,190,
7020,15782,BeauJD1974,Qal,Quaternary alluvium,BeauJD1974Qal,20,
7021,15783,BeauJD1974,Qws,Willamette silts,BeauJD1974Qws,20,
7022,15784,BeauJD1974,Qtl,Quaternary lower terrace,BeauJD1974Qtl,20,
7023,15785,BeauJD1974,Qtm,Quaternary middle terrace,BeauJD1974Qtm,20,
7024,15786,BeauJD1974,Qtu,Quaternary upper terrace,BeauJD1974Qtu,20,
7025,15787,BeauJD1974,Qtv,Cascades Formation,BeauJD1974Qtv,20,
7026,15788,BeauJD1974,Tps,Sardine Formation,BeauJD1974Tps,20,
7027,15789,BeauJD1974,Tcr,Columbia River Basalt,BeauJD1974Tcr,20,
7028,15790,BeauJD1974,Tolb,Little Butte Formation,BeauJD1974Tolb,20,
7029,15791,BeauJD1974,Tlbe,"Little Butte Formation, sandstone",BeauJD1974Tlbe,20,
7030,15792,BeauJD1974,Toe,Eugene Formation,BeauJD1974Toe,20,
7031,15793,BeauJD1974,Ti,"Little Butte Formation, intrusive rock",BeauJD1974Ti,20,
7032,15794,BeauJD1975,fs,Fill and spoils,BeauJD1975fs,21,
7033,15795,BeauJD1975,ss,Stable sand,BeauJD1975ss,21,
7034,15796,BeauJD1975,su,Unstable dune sand,BeauJD1975su,21,
7035,15797,BeauJD1975,sdpb,Deflation plain and beach sand,BeauJD1975sdpb,21,
7036,15798,BeauJD1975,tf,Tidal flat,BeauJD1975tf,21,
7037,15799,BeauJD1975,mpt,Marsh and peat,BeauJD1975mpt,21,
7038,15800,BeauJD1975,Qal,Quaternary alluvium,BeauJD1975Qal,21,
7039,15801,BeauJD1975,Qft,Quaternary fluvial terrace deposits,BeauJD1975Qft,21,
7040,15802,BeauJD1975,Qmt,Quaternary marine terrace deposits,BeauJD1975Qmt,21,
7041,15803,BeauJD1975,Tpe,Empire Formation,BeauJD1975Tpe,21,
7042,15804,BeauJD1975,Tms,Miocene sedimentary rocks,BeauJD1975Tms,21,
7043,15805,BeauJD1975,Totp,Tunnel Point Formation,BeauJD1975Totp,21,
7044,15806,BeauJD1975,Tecu,"Coaledo Formation, upper member",BeauJD1975Tecu,21,
7045,15808,BeauJD1975,Tec,"Coaledo Formation, undifferentiated",BeauJD1975Tec,21,
7046,15809,BeauJD1975,Tet,Tyee Formation,BeauJD1975Tet,21,
7047,15810,BeauJD1975,Tef,Flournoy Formation,BeauJD1975Tef,21,
7048,15812,BeauJD1975,Telg,Lookingglass Formation,BeauJD1975Telg,21,
7049,15813,BeauJD1975,Ter,Roseburg Formation,BeauJD1975Ter,21,
7050,15814,BeauJD1975,Teob,Bastendorff Formation,BeauJD1975Teob,21,
7051,15815,BeauJD1975,Tecm,"Coaledo Formation, middle member",BeauJD1975Tecm,21,
7052,15817,BeauJD1975,Tee,Elkton Formation,BeauJD1975Tee,21,
7053,15818,BeauJD1975,Terv,"Roseburg Formation, basalt",BeauJD1975Terv,21,
7054,15819,BeauJD1975,Khm,Humbug Mountain Conglomerate,BeauJD1975Khm,21,
7055,15820,BeauJD1975,Jop,"Otter Point Formation, sedimentary rock",BeauJD1975Jop,21,
7056,15821,BeauJD1975,Jov,"Otter Point Formation, volcanic rock",BeauJD1975Jov,21,
7057,15822,BeauJD1975,Js,"Otter Point Formation, blueschist",BeauJD1975Js,21,
7058,15823,BeauJD1975,Jc,"Otter Point Formation, chert",BeauJD1975Jc,21,
7059,15824,BeauJD1975,Jsp,"Otter Point Formation, serpentinite",BeauJD1975Jsp,21,
7060,15825,BeauJD1975,Jg,"Galice Formation, siltstone",BeauJD1975Jg,21,
7061,15826,BeauJD1975,Jgv,"Galice Formation, volcanic rock",BeauJD1975Jgv,21,
7062,15827,PrieGR1982plate5,Qal,Recent alluvium,PrieGR1982plate5Qal,215,
7063,15828,PrieGR1982plate5,Qls,Landslide deposits,PrieGR1982plate5Qls,215,
7064,15829,PrieGR1982plate5,QTb,Pliocene-Pleistocene basaltic lavas,PrieGR1982plate5QTb,215,
7065,15830,PrieGR1982plate5,Tmu,Upper Miocene lavas,PrieGR1982plate5Tmu,215,
7066,15831,PrieGR1982plate5,Tma,Miocene andesitic lavas,PrieGR1982plate5Tma,215,
7067,15832,PrieGR1982plate5,Tmi,"Miocene andesitic lavas, intrusive equivalent",PrieGR1982plate5Tmi,215,
7068,15833,PrieGR1982plate5,Tml,Lavas of Black Canyon,PrieGR1982plate5Tml,215,
7069,15835,PrieGR1982plate5,Toh,Lavas of Hardesty Mountain,PrieGR1982plate5Toh,215,
7070,15836,PrieGR1982plate5,Totl,Oligocene and lower Miocene tuffs and lavas,PrieGR1982plate5Totl,215,
7071,15837,PrieGR1982plate5,Tolp,Lavas of Lookout Point,PrieGR1982plate5Tolp,215,
7072,15838,PrieGR1982plate6,Qc,Colluvium,PrieGR1982plate6Qc,216,
7073,15839,PrieGR1982plate6,Qls,Landslide deposits,PrieGR1982plate6Qls,216,
